sample_id,source_id,split,class,augmentation_type,text,json_name,target_preview
598,207,train,basic_pose_control,intensity_small,Выполни с меньшей амплитудой: подними согнутые в локтях руки на уровень груди и веди локти влево-вправо,quality_00598_src_207_intensity_small.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-15.8},{""name"":""right_elbow_joint"",""angle"":-15.8},{""name"":""left_shoulder_pitch_joint"",""angle"":-63.3},{""name"":""right_shoulder_pitch_joint"",""angle"":-63.3},{""name"":""left_shoulder_roll_joint"",""angle"":57.1},{""name"":""right_shoulder_roll_joint"",""angle"":-57.1},{""name"":""left_shoulder_yaw_joint"",""angle"":-47.64},{""name"":""right_shoulder_yaw_joint"",""angle"":47.64},{""name"":""left_wrist_pitch_joint"",""angle"":2.75},{""name"":""right_wrist_pitch_joint"",""angle"":2.75},{""name"":""left_wrist_roll_joint"",""angle"":-70.43},{""name"":""right_wrist_roll_joint"",""angle"":70.43},{""name"":""left_wrist_yaw_joint"",""angle"":-10.49},{""name"":""right_wrist_yaw_joint"",""angle"":10.49},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proxi"
599,207,train,basic_pose_control,intensity_large,Выполни шире и выразительнее: подними согнутые в локтях руки на уровень груди и веди локти влево-вправо,quality_00599_src_207_intensity_large.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-15.8},{""name"":""right_elbow_joint"",""angle"":-15.8},{""name"":""left_shoulder_pitch_joint"",""angle"":-78.02},{""name"":""right_shoulder_pitch_joint"",""angle"":-78.02},{""name"":""left_shoulder_roll_joint"",""angle"":70.38},{""name"":""right_shoulder_roll_joint"",""angle"":-70.38},{""name"":""left_shoulder_yaw_joint"",""angle"":-58.72},{""name"":""right_shoulder_yaw_joint"",""angle"":58.72},{""name"":""left_wrist_pitch_joint"",""angle"":3.39},{""name"":""right_wrist_pitch_joint"",""angle"":3.39},{""name"":""left_wrist_roll_joint"",""angle"":-86.81},{""name"":""right_wrist_roll_joint"",""angle"":86.81},{""name"":""left_wrist_yaw_joint"",""angle"":-12.93},{""name"":""right_wrist_yaw_joint"",""angle"":12.93},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_p"
600,207,train,basic_pose_control,repeat_2x,Повтори это движение два раза: подними согнутые в локтях руки на уровень груди и веди локти влево-вправо,quality_00600_src_207_repeat_2x.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-15.8},{""name"":""right_elbow_joint"",""angle"":-15.8},{""name"":""left_shoulder_pitch_joint"",""angle"":-73.6},{""name"":""right_shoulder_pitch_joint"",""angle"":-73.6},{""name"":""left_shoulder_roll_joint"",""angle"":66.4},{""name"":""right_shoulder_roll_joint"",""angle"":-66.4},{""name"":""left_shoulder_yaw_joint"",""angle"":-55.4},{""name"":""right_shoulder_yaw_joint"",""angle"":55.4},{""name"":""left_wrist_pitch_joint"",""angle"":3.2},{""name"":""right_wrist_pitch_joint"",""angle"":3.2},{""name"":""left_wrist_roll_joint"",""angle"":-81.9},{""name"":""right_wrist_roll_joint"",""angle"":81.9},{""name"":""left_wrist_yaw_joint"",""angle"":-12.2},{""name"":""right_wrist_yaw_joint"",""angle"":12.2},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_join"
601,207,train,basic_pose_control,repeat_3x,Повтори это движение три раза: подними согнутые в локтях руки на уровень груди и веди локти влево-вправо,quality_00601_src_207_repeat_3x.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-15.8},{""name"":""right_elbow_joint"",""angle"":-15.8},{""name"":""left_shoulder_pitch_joint"",""angle"":-73.6},{""name"":""right_shoulder_pitch_joint"",""angle"":-73.6},{""name"":""left_shoulder_roll_joint"",""angle"":66.4},{""name"":""right_shoulder_roll_joint"",""angle"":-66.4},{""name"":""left_shoulder_yaw_joint"",""angle"":-55.4},{""name"":""right_shoulder_yaw_joint"",""angle"":55.4},{""name"":""left_wrist_pitch_joint"",""angle"":3.2},{""name"":""right_wrist_pitch_joint"",""angle"":3.2},{""name"":""left_wrist_roll_joint"",""angle"":-81.9},{""name"":""right_wrist_roll_joint"",""angle"":81.9},{""name"":""left_wrist_yaw_joint"",""angle"":-12.2},{""name"":""right_wrist_yaw_joint"",""angle"":12.2},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_join"
602,207,train,basic_pose_control,repeat_fast_3x,Быстро повтори это движение три раза: подними согнутые в локтях руки на уровень груди и веди локти влево-вправо,quality_00602_src_207_repeat_fast_3x.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-15.8},{""name"":""right_elbow_joint"",""angle"":-15.8},{""name"":""left_shoulder_pitch_joint"",""angle"":-73.6},{""name"":""right_shoulder_pitch_joint"",""angle"":-73.6},{""name"":""left_shoulder_roll_joint"",""angle"":66.4},{""name"":""right_shoulder_roll_joint"",""angle"":-66.4},{""name"":""left_shoulder_yaw_joint"",""angle"":-55.4},{""name"":""right_shoulder_yaw_joint"",""angle"":55.4},{""name"":""left_wrist_pitch_joint"",""angle"":3.2},{""name"":""right_wrist_pitch_joint"",""angle"":3.2},{""name"":""left_wrist_roll_joint"",""angle"":-81.9},{""name"":""right_wrist_roll_joint"",""angle"":81.9},{""name"":""left_wrist_yaw_joint"",""angle"":-12.2},{""name"":""right_wrist_yaw_joint"",""angle"":12.2},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_join"
603,208,train,basic_pose_control,original,Подними согнутые руки на уровень груди и разводи локти наружу-внутрь,quality_00603_src_208_original.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-9.6},{""name"":""right_elbow_joint"",""angle"":-9.6},{""name"":""left_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""right_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""left_shoulder_roll_joint"",""angle"":70.9},{""name"":""right_shoulder_roll_joint"",""angle"":-70.9},{""name"":""left_shoulder_yaw_joint"",""angle"":-48.8},{""name"":""right_shoulder_yaw_joint"",""angle"":48.8},{""name"":""left_wrist_pitch_joint"",""angle"":12.0},{""name"":""right_wrist_pitch_joint"",""angle"":12.0},{""name"":""left_wrist_roll_joint"",""angle"":-82.7},{""name"":""right_wrist_roll_joint"",""angle"":82.7},{""name"":""left_wrist_yaw_joint"",""angle"":-14.6},{""name"":""right_wrist_yaw_joint"",""angle"":14.6},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_join"
604,208,train,basic_pose_control,tempo_fast,Выполни быстрее: подними согнутые руки на уровень груди и разводи локти наружу-внутрь,quality_00604_src_208_tempo_fast.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-9.6},{""name"":""right_elbow_joint"",""angle"":-9.6},{""name"":""left_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""right_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""left_shoulder_roll_joint"",""angle"":70.9},{""name"":""right_shoulder_roll_joint"",""angle"":-70.9},{""name"":""left_shoulder_yaw_joint"",""angle"":-48.8},{""name"":""right_shoulder_yaw_joint"",""angle"":48.8},{""name"":""left_wrist_pitch_joint"",""angle"":12.0},{""name"":""right_wrist_pitch_joint"",""angle"":12.0},{""name"":""left_wrist_roll_joint"",""angle"":-82.7},{""name"":""right_wrist_roll_joint"",""angle"":82.7},{""name"":""left_wrist_yaw_joint"",""angle"":-14.6},{""name"":""right_wrist_yaw_joint"",""angle"":14.6},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_join"
605,208,train,basic_pose_control,tempo_slow,Выполни медленнее и плавнее: подними согнутые руки на уровень груди и разводи локти наружу-внутрь,quality_00605_src_208_tempo_slow.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-9.6},{""name"":""right_elbow_joint"",""angle"":-9.6},{""name"":""left_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""right_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""left_shoulder_roll_joint"",""angle"":70.9},{""name"":""right_shoulder_roll_joint"",""angle"":-70.9},{""name"":""left_shoulder_yaw_joint"",""angle"":-48.8},{""name"":""right_shoulder_yaw_joint"",""angle"":48.8},{""name"":""left_wrist_pitch_joint"",""angle"":12.0},{""name"":""right_wrist_pitch_joint"",""angle"":12.0},{""name"":""left_wrist_roll_joint"",""angle"":-82.7},{""name"":""right_wrist_roll_joint"",""angle"":82.7},{""name"":""left_wrist_yaw_joint"",""angle"":-14.6},{""name"":""right_wrist_yaw_joint"",""angle"":14.6},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_join"
606,208,train,basic_pose_control,hold_short,Подними согнутые руки на уровень груди и разводи локти наружу-внутрь. В конце коротко удержи позу.,quality_00606_src_208_hold_short.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-9.6},{""name"":""right_elbow_joint"",""angle"":-9.6},{""name"":""left_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""right_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""left_shoulder_roll_joint"",""angle"":70.9},{""name"":""right_shoulder_roll_joint"",""angle"":-70.9},{""name"":""left_shoulder_yaw_joint"",""angle"":-48.8},{""name"":""right_shoulder_yaw_joint"",""angle"":48.8},{""name"":""left_wrist_pitch_joint"",""angle"":12.0},{""name"":""right_wrist_pitch_joint"",""angle"":12.0},{""name"":""left_wrist_roll_joint"",""angle"":-82.7},{""name"":""right_wrist_roll_joint"",""angle"":82.7},{""name"":""left_wrist_yaw_joint"",""angle"":-14.6},{""name"":""right_wrist_yaw_joint"",""angle"":14.6},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_join"
607,208,train,basic_pose_control,hold_long,Подними согнутые руки на уровень груди и разводи локти наружу-внутрь. В конце удержи финальную позу несколько секунд.,quality_00607_src_208_hold_long.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-9.6},{""name"":""right_elbow_joint"",""angle"":-9.6},{""name"":""left_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""right_shoulder_pitch_joint"",""angle"":-62.2},{""name"":""left_shoulder_roll_joint"",""angle"":70.9},{""name"":""right_shoulder_roll_joint"",""angle"":-70.9},{""name"":""left_shoulder_yaw_joint"",""angle"":-48.8},{""name"":""right_shoulder_yaw_joint"",""angle"":48.8},{""name"":""left_wrist_pitch_joint"",""angle"":12.0},{""name"":""right_wrist_pitch_joint"",""angle"":12.0},{""name"":""left_wrist_roll_joint"",""angle"":-82.7},{""name"":""right_wrist_roll_joint"",""angle"":82.7},{""name"":""left_wrist_yaw_joint"",""angle"":-14.6},{""name"":""right_wrist_yaw_joint"",""angle"":14.6},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_join"
608,208,train,basic_pose_control,intensity_small,Выполни с меньшей амплитудой: подними согнутые руки на уровень груди и разводи локти наружу-внутрь,quality_00608_src_208_intensity_small.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-9.6},{""name"":""right_elbow_joint"",""angle"":-9.6},{""name"":""left_shoulder_pitch_joint"",""angle"":-53.49},{""name"":""right_shoulder_pitch_joint"",""angle"":-53.49},{""name"":""left_shoulder_roll_joint"",""angle"":60.97},{""name"":""right_shoulder_roll_joint"",""angle"":-60.97},{""name"":""left_shoulder_yaw_joint"",""angle"":-41.97},{""name"":""right_shoulder_yaw_joint"",""angle"":41.97},{""name"":""left_wrist_pitch_joint"",""angle"":10.32},{""name"":""right_wrist_pitch_joint"",""angle"":10.32},{""name"":""left_wrist_roll_joint"",""angle"":-71.12},{""name"":""right_wrist_roll_joint"",""angle"":71.12},{""name"":""left_wrist_yaw_joint"",""angle"":-12.56},{""name"":""right_wrist_yaw_joint"",""angle"":12.56},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_p"
609,208,train,basic_pose_control,intensity_large,Выполни шире и выразительнее: подними согнутые руки на уровень груди и разводи локти наружу-внутрь,quality_00609_src_208_intensity_large.json,"[{""frame"":[{""name"":""left_elbow_joint"",""angle"":-9.6},{""name"":""right_elbow_joint"",""angle"":-9.6},{""name"":""left_shoulder_pitch_joint"",""angle"":-65.93},{""name"":""right_shoulder_pitch_joint"",""angle"":-65.93},{""name"":""left_shoulder_roll_joint"",""angle"":75.15},{""name"":""right_shoulder_roll_joint"",""angle"":-75.15},{""name"":""left_shoulder_yaw_joint"",""angle"":-51.73},{""name"":""right_shoulder_yaw_joint"",""angle"":51.73},{""name"":""left_wrist_pitch_joint"",""angle"":12.72},{""name"":""right_wrist_pitch_joint"",""angle"":12.72},{""name"":""left_wrist_roll_joint"",""angle"":-87.66},{""name"":""right_wrist_roll_joint"",""angle"":87.66},{""name"":""left_wrist_yaw_joint"",""angle"":-15.48},{""name"":""right_wrist_yaw_joint"",""angle"":15.48},{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_p"
